,Date,Time,Vrms ph-n AN Avg,Vrms ph-n BN Avg,Vrms ph-n CN Avg,Vrms ph-n NG Avg,Current A Avg,Current B Avg,Current C Avg,Current Phi AN Avg,Current Phi BN Avg,Current Phi CN Avg,Active Power Total Avg,Apparent Power Total Avg,Reactive Power Total Avg,Cos Phi AN Avg,Cos Phi BN Avg,Cos Phi CN Avg,Cos Phi Total Avg
413,2019-08-31,6:48:13 PM.135,242.82,242.1,241.84,0.56,571.4,515.8,453.1,-87.74,-131.5,-240.92,370350,374850,29100,1.0,0.98,1.0,1.0
414,2019-08-31,6:48:43 PM.135,242.62,241.56,240.54,0.56,571.6,526.5,438.7,-106.54,-135.06,-244.56,366000,373350,46350,1.0,0.97,0.99,0.99
415,2019-08-31,6:49:13 PM.135,242.06,240.98,240.08,0.52,568.2,529.5,438.3,-4.62,-136.98,-247.5,364650,372300,60750,1.0,0.96,0.99,0.99
416,2019-08-31,6:49:43 PM.135,242.5,241.62,241.24,0.58,569.0,519.6,448.3,-195.02,-133.0,-242.76,366300,373350,36750,1.0,0.97,0.99,0.99
417,2019-08-31,6:50:13 PM.135,241.84,241.08,240.4,0.52,569.4,531.9,460.4,-8.18,-138.68,-250.08,368100,377850,78900,0.99,0.95,0.99,0.98
418,2019-08-31,6:50:43 PM.135,242.24,241.54,241.26,0.52,564.4,525.6,458.1,-67.04,-137.0,-248.18,366450,375450,67800,0.99,0.96,0.99,0.98
419,2019-08-31,6:51:13 PM.135,243.16,242.28,242.42,0.6,572.7,518.2,458.1,-308.24,-129.46,-238.58,371700,377250,13950,1.0,0.99,1.0,1.0
420,2019-08-31,6:51:43 PM.135,242.7,242.16,242.06,0.52,573.3,527.4,468.7,-1.9,-131.4,-242.02,378000,381600,33150,1.0,0.98,1.0,1.0
421,2019-08-31,6:52:13 PM.135,242.78,242.16,242.12,0.54,585.2,542.0,478.1,-2.58,-132.18,-242.76,386100,390300,38850,1.0,0.98,1.0,0.99
422,2019-08-31,6:52:43 PM.135,243.3,242.52,242.82,0.56,600.8,547.6,481.8,-0.62,-130.96,-240.9,391650,397500,28050,1.0,0.98,1.0,1.0
423,2019-08-31,6:53:13 PM.135,243.4,242.74,243.12,0.54,602.2,544.7,480.9,-0.74,-131.0,-241.24,391350,397350,29250,1.0,0.98,1.0,1.0
424,2019-08-31,6:53:43 PM.135,243.62,242.96,243.36,0.54,600.2,541.7,478.8,-0.72,-130.98,-241.12,390000,396000,28800,1.0,0.98,1.0,1.0
425,2019-08-31,6:54:13 PM.135,243.6,242.96,243.4,0.54,607.5,551.6,487.7,-1.2,-131.26,-241.6,396150,402300,32100,1.0,0.98,1.0,1.0
426,2019-08-31,6:54:43 PM.135,243.68,243.04,243.48,0.56,607.7,552.4,487.6,-1.16,-131.26,-241.64,396600,402600,32250,1.0,0.98,1.0,1.0
427,2019-08-31,6:55:13 PM.135,243.78,243.14,243.62,0.54,606.8,553.2,487.8,-1.44,-131.54,-241.98,396750,402900,34350,1.0,0.98,1.0,1.0
428,2019-08-31,6:55:43 PM.135,243.86,243.24,243.68,0.54,600.5,548.6,482.5,-51.32,-131.12,-241.38,393000,399000,30600,1.0,0.98,1.0,1.0
429,2019-08-31,6:56:13 PM.135,243.88,243.4,243.7,0.52,585.3,532.2,468.7,-327.98,-129.68,-239.62,382500,388050,18600,1.0,0.99,1.0,1.0
430,2019-08-31,6:56:43 PM.135,242.98,242.68,242.6,0.46,573.3,542.9,461.2,-54.72,-135.54,-247.38,376950,384450,59550,1.0,0.96,0.99,0.99
431,2019-08-31,6:57:13 PM.135,243.22,242.68,242.88,0.46,572.5,547.0,461.3,-5.4,-136.58,-248.76,377700,385650,67650,1.0,0.96,0.99,0.98
432,2019-08-31,6:57:43 PM.135,244.0,243.38,243.78,0.54,567.5,517.1,454.3,-306.94,-130.18,-240.02,370800,376500,20550,1.0,0.98,1.0,1.0
433,2019-08-31,6:58:13 PM.135,243.44,243.08,243.26,0.5,562.5,505.0,459.6,-61.6,-130.56,-241.34,368100,372750,28500,1.0,0.98,1.0,1.0
434,2019-08-31,6:58:43 PM.135,243.34,243.08,243.12,0.48,582.7,525.5,485.8,-2.82,-130.94,-242.9,384150,388350,36600,1.0,0.98,1.0,1.0
435,2019-08-31,6:59:13 PM.135,243.56,243.02,243.4,0.5,645.9,589.1,543.1,-297.32,-128.86,-240.06,429900,433800,21000,1.0,0.99,1.0,1.0
436,2019-08-31,6:59:43 PM.135,243.0,242.5,242.74,0.46,643.6,599.9,533.1,-30.62,-134.66,-246.82,425700,432450,63750,1.0,0.97,0.99,0.99
437,2019-08-31,7:00:13 PM.135,242.76,242.22,242.46,0.46,661.4,624.1,552.0,-5.7,-135.96,-248.48,438450,446550,76800,1.0,0.96,0.99,0.98
438,2019-08-31,7:00:43 PM.135,243.06,242.42,242.84,0.5,741.1,692.7,639.2,-1.16,-129.82,-242.44,499950,504150,38100,1.0,0.99,1.0,1.0
439,2019-08-31,7:01:13 PM.135,242.92,242.22,242.64,0.52,748.3,702.6,649.8,-0.6,-129.42,-242.06,506550,510450,34650,1.0,0.99,1.0,1.0
440,2019-08-31,7:01:43 PM.135,242.92,242.42,242.64,0.52,748.8,705.4,649.5,-2.9,-129.5,-242.16,507450,511350,34650,1.0,0.99,1.0,1.0
441,2019-08-31,7:02:13 PM.135,242.94,242.24,242.62,0.52,761.6,711.3,661.9,-0.56,-129.34,-242.38,514950,518700,35700,1.0,0.99,1.0,1.0
442,2019-08-31,7:02:43 PM.135,242.68,242.02,242.42,0.52,779.8,727.1,677.3,-1.48,-129.94,-243.14,526050,530250,43650,1.0,0.99,1.0,1.0
443,2019-08-31,7:03:13 PM.135,242.66,241.94,242.36,0.52,782.7,736.8,685.2,-1.8,-130.2,-243.46,530700,535050,46800,1.0,0.98,1.0,1.0
444,2019-08-31,7:03:43 PM.135,242.66,241.92,242.36,0.54,776.1,730.4,678.3,-1.68,-130.12,-243.28,525900,530250,45150,1.0,0.98,1.0,1.0
445,2019-08-31,7:04:13 PM.135,242.84,242.1,242.5,0.52,761.3,718.1,666.1,-0.9,-129.56,-242.64,517050,520950,38400,1.0,0.99,1.0,1.0
446,2019-08-31,7:04:43 PM.135,243.18,242.46,242.88,0.52,752.5,707.7,656.9,-22.0,-129.14,-241.96,511200,514800,33300,1.0,0.99,1.0,1.0
447,2019-08-31,7:05:13 PM.135,243.14,242.42,242.9,0.52,743.2,700.3,648.4,-122.6,-128.9,-241.64,505050,508650,30600,1.0,0.99,1.0,1.0
448,2019-08-31,7:05:43 PM.135,242.84,242.14,242.6,0.52,748.8,707.3,655.4,-3.08,-129.32,-242.34,509100,512850,35700,1.0,0.99,1.0,1.0
449,2019-08-31,7:06:13 PM.135,242.86,242.18,242.68,0.52,737.8,691.1,641.4,-129.88,-128.9,-241.6,499350,502950,30450,1.0,0.99,1.0,1.0
450,2019-08-31,7:06:43 PM.135,242.86,242.16,242.68,0.52,734.0,684.7,635.6,-283.06,-128.52,-241.04,495600,499200,26400,1.0,0.99,1.0,1.0
451,2019-08-31,7:07:13 PM.135,242.88,242.12,242.68,0.52,733.4,683.5,635.0,-259.1,-128.58,-240.98,495000,498600,26550,1.0,0.99,1.0,1.0
452,2019-08-31,7:07:43 PM.135,243.04,242.32,242.84,0.52,731.5,681.4,632.1,-230.36,-128.68,-241.06,493650,497250,27150,1.0,0.99,1.0,1.0
453,2019-08-31,7:08:13 PM.135,242.84,242.12,242.64,0.52,741.5,689.0,638.1,-0.5,-129.16,-241.6,498750,502650,31950,1.0,0.99,1.0,1.0
454,2019-08-31,7:08:43 PM.135,242.92,242.2,242.74,0.52,750.3,693.7,645.2,-7.6,-128.9,-241.48,504150,507900,30750,1.0,0.99,1.0,1.0
455,2019-08-31,7:09:13 PM.135,242.92,242.18,242.74,0.5,743.2,689.5,639.9,-208.88,-128.66,-241.02,500100,503700,27750,1.0,0.99,1.0,1.0
456,2019-08-31,7:09:43 PM.135,242.62,241.88,242.42,0.52,752.6,705.8,654.6,-0.7,-129.08,-241.96,509100,512850,34050,1.0,0.99,1.0,1.0
457,2019-08-31,7:10:13 PM.135,242.52,241.76,242.32,0.52,752.5,707.2,657.2,-0.8,-129.28,-241.96,509700,513450,34950,1.0,0.99,1.0,1.0
458,2019-08-31,7:10:43 PM.135,242.28,241.54,242.08,0.52,757.8,715.7,663.6,-1.66,-130.24,-243.04,513150,517650,44100,1.0,0.98,1.0,1.0
459,2019-08-31,7:11:13 PM.135,242.18,241.42,241.96,0.5,791.7,750.1,700.0,-2.14,-130.2,-243.48,538050,542550,49050,1.0,0.98,1.0,1.0
460,2019-08-31,7:11:43 PM.135,242.44,241.68,242.22,0.52,771.3,731.2,679.8,-0.9,-129.2,-242.1,525450,529050,36450,1.0,0.99,1.0,1.0
461,2019-08-31,7:12:13 PM.135,242.46,241.68,242.18,0.54,762.0,720.5,669.0,-48.24,-128.66,-241.5,518250,521550,30450,1.0,0.99,1.0,1.0
462,2019-08-31,7:12:43 PM.135,242.64,241.84,242.38,0.52,759.8,713.9,660.8,-132.08,-128.6,-241.22,514500,517950,28800,1.0,0.99,1.0,1.0
463,2019-08-31,7:13:13 PM.135,242.44,241.7,242.24,0.52,760.5,714.1,661.3,-26.88,-128.9,-241.56,514350,517950,31950,1.0,0.99,1.0,1.0
464,2019-08-31,7:13:43 PM.135,242.32,241.6,242.16,0.54,764.2,720.0,665.8,-5.24,-128.8,-241.78,517650,521100,32400,1.0,0.99,1.0,1.0
465,2019-08-31,7:14:13 PM.135,242.28,241.7,242.24,0.54,764.9,719.9,668.2,-5.26,-128.68,-241.74,518550,522000,31950,1.0,0.99,1.0,1.0
466,2019-08-31,7:14:43 PM.135,242.36,241.68,242.3,0.52,774.5,728.5,677.5,-0.84,-128.96,-242.06,525150,528750,35550,1.0,0.99,1.0,1.0
467,2019-08-31,7:15:13 PM.135,242.14,241.46,242.08,0.5,779.4,731.6,679.8,-1.08,-129.22,-242.32,526950,530700,37950,1.0,0.99,1.0,1.0
468,2019-08-31,7:15:43 PM.135,242.32,241.66,242.26,0.52,771.9,723.1,671.3,-0.92,-129.18,-242.24,521400,525300,36750,1.0,0.99,1.0,1.0
469,2019-08-31,7:16:13 PM.135,242.24,241.58,242.18,0.52,772.0,728.0,676.7,-1.06,-129.26,-242.38,523800,527550,37950,1.0,0.99,1.0,1.0
470,2019-08-31,7:16:43 PM.135,242.38,241.64,242.24,0.54,764.7,721.3,669.5,-5.44,-129.0,-242.02,519000,522600,34350,1.0,0.99,1.0,1.0
471,2019-08-31,7:17:13 PM.135,243.06,242.26,242.84,0.54,762.1,715.4,664.1,-2.84,-128.9,-241.66,517050,520650,32250,1.0,0.99,1.0,1.0
472,2019-08-31,7:17:43 PM.135,243.06,242.22,242.88,0.54,770.1,727.0,673.4,-2.9,-128.96,-241.8,523950,527550,33600,1.0,0.99,1.0,1.0
473,2019-08-31,7:18:13 PM.135,243.08,242.22,242.96,0.56,762.8,717.9,666.3,-45.92,-128.8,-241.36,518400,522000,30900,1.0,0.99,1.0,1.0
474,2019-08-31,7:18:43 PM.135,243.66,242.86,243.54,0.56,747.3,703.7,651.5,-287.84,-128.46,-240.92,508950,512400,26550,1.0,0.99,1.0,1.0
475,2019-08-31,7:19:13 PM.135,243.86,243.22,243.74,0.56,749.9,699.0,649.0,-285.36,-128.32,-240.76,508500,511950,25350,1.0,0.99,1.0,1.0
476,2019-08-31,7:19:43 PM.135,244.2,243.58,243.98,0.56,742.3,693.8,642.6,-359.18,-127.94,-240.44,504600,507900,21150,1.0,0.99,1.0,1.0
477,2019-08-31,7:20:13 PM.135,244.2,243.58,244.06,0.62,740.0,691.2,636.5,-358.84,-127.6,-239.9,501900,505350,17700,1.0,0.99,1.0,1.0
478,2019-08-31,7:20:43 PM.135,244.3,243.6,244.16,0.66,741.5,690.6,632.0,-358.92,-127.84,-239.92,501150,504750,18750,1.0,0.99,1.0,1.0
479,2019-08-31,7:21:13 PM.135,244.28,243.66,244.34,0.66,740.8,688.0,634.7,-359.3,-127.82,-240.06,501300,504600,20400,1.0,0.99,1.0,1.0
480,2019-08-31,7:21:43 PM.135,243.92,243.4,244.08,0.62,744.7,694.2,642.1,-311.7,-127.92,-240.82,504900,508200,24300,1.0,0.99,1.0,1.0
481,2019-08-31,7:22:13 PM.135,243.92,243.42,244.12,0.6,745.1,694.0,641.8,-271.08,-128.1,-240.9,504750,508350,25500,1.0,0.99,1.0,1.0
482,2019-08-31,7:22:43 PM.135,244.06,243.52,244.26,0.66,726.5,683.1,629.4,-354.78,-128.1,-240.52,494700,498150,23100,1.0,0.99,1.0,1.0
483,2019-08-31,7:23:13 PM.135,243.88,243.36,244.12,0.66,727.0,681.1,626.2,-244.64,-128.36,-240.58,493200,496800,24750,1.0,0.99,1.0,1.0
484,2019-08-31,7:23:43 PM.135,243.88,243.38,244.18,0.64,724.2,675.1,622.6,-287.72,-128.22,-240.38,490350,493950,23400,1.0,0.99,1.0,1.0
485,2019-08-31,7:24:13 PM.135,243.76,243.28,244.1,0.62,722.2,671.1,618.9,-335.62,-128.12,-240.22,487800,491400,22200,1.0,0.99,1.0,1.0
486,2019-08-31,7:24:43 PM.135,243.72,243.26,244.06,0.66,725.8,679.6,624.5,-223.14,-128.36,-240.68,491850,495450,25350,1.0,0.99,1.0,1.0
487,2019-08-31,7:25:13 PM.135,243.64,243.22,244.02,0.68,741.1,694.1,638.9,-45.98,-128.5,-241.04,502500,506250,28650,1.0,0.99,1.0,1.0
488,2019-08-31,7:25:43 PM.135,243.66,243.26,244.12,0.72,747.9,701.4,645.5,-0.78,-128.76,-241.36,507600,511350,31950,1.0,0.99,1.0,1.0
489,2019-08-31,7:26:13 PM.135,243.54,243.08,244.02,0.72,751.8,704.1,651.2,-0.86,-128.66,-241.48,510300,514050,32400,1.0,0.99,1.0,1.0
490,2019-08-31,7:26:43 PM.135,243.62,243.08,244.14,0.72,740.2,691.8,640.2,-19.62,-128.26,-240.68,502200,505650,27300,1.0,0.99,1.0,1.0
491,2019-08-31,7:27:13 PM.135,243.58,243.02,244.04,0.72,730.3,682.6,630.8,-19.5,-128.3,-240.62,495000,498600,26550,1.0,0.99,1.0,1.0
492,2019-08-31,7:27:43 PM.135,243.76,243.24,244.22,0.7,737.0,689.0,636.8,-0.64,-128.56,-241.02,499950,503700,29550,1.0,0.99,1.0,1.0
493,2019-08-31,7:28:13 PM.135,243.9,243.4,244.44,0.66,740.3,681.2,624.6,-273.46,-128.74,-240.02,496050,500100,24900,1.0,0.99,1.0,1.0
494,2019-08-31,7:28:43 PM.135,244.26,243.74,244.8,0.62,709.0,647.7,590.0,-358.94,-128.68,-239.2,472650,476850,18750,1.0,0.99,1.0,1.0
495,2019-08-31,7:29:13 PM.135,244.74,244.12,245.18,0.62,703.8,640.7,583.8,-358.54,-128.5,-238.56,468900,473100,15300,1.0,0.99,1.0,1.0
496,2019-08-31,7:29:43 PM.135,244.36,243.82,244.76,0.64,694.6,641.2,580.5,-217.88,-131.68,-242.24,463350,469350,42450,1.0,0.98,1.0,0.99
497,2019-08-31,7:30:13 PM.135,244.06,243.66,244.34,0.66,681.2,641.0,574.7,-6.38,-136.06,-247.62,455550,463950,80100,0.99,0.96,0.99,0.98
498,2019-08-31,7:30:43 PM.135,244.56,244.12,244.92,0.66,691.6,642.3,578.6,-145.24,-133.3,-244.24,461700,468900,57000,1.0,0.97,0.99,0.99
499,2019-08-31,7:31:13 PM.135,244.62,244.08,245.18,0.68,715.4,661.4,596.7,-168.64,-130.36,-240.78,478800,483900,33450,1.0,0.98,1.0,1.0
500,2019-08-31,7:31:43 PM.135,244.66,244.24,245.32,0.74,711.3,646.8,585.1,-155.1,-129.26,-239.28,472500,477000,24150,1.0,0.99,1.0,1.0
501,2019-08-31,7:32:13 PM.135,244.62,244.28,245.38,0.72,702.6,631.9,570.4,-335.26,-128.48,-238.0,463350,467850,15900,1.0,0.99,1.0,1.0
502,2019-08-31,7:32:43 PM.135,245.0,244.68,245.8,0.72,705.5,635.7,573.9,-356.96,-128.4,-238.0,466500,471150,16050,1.0,0.99,1.0,1.0
503,2019-08-31,7:33:13 PM.135,245.26,244.88,246.06,0.7,704.5,635.5,573.7,-356.98,-128.56,-238.14,466650,471300,16950,1.0,0.99,1.0,1.0
504,2019-08-31,7:33:43 PM.135,245.44,245.06,246.2,0.7,693.8,623.0,562.9,-359.0,-128.38,-237.68,458700,463200,13950,1.0,0.99,1.0,1.0
505,2019-08-31,7:34:13 PM.135,245.72,245.38,246.5,0.72,687.6,612.8,556.7,-358.5,-127.74,-236.82,453600,458250,8550,1.0,0.99,1.0,1.0
506,2019-08-31,7:34:43 PM.135,245.76,245.58,246.56,0.7,681.1,602.6,560.1,-62.3,-128.62,-238.16,450300,454950,18750,1.0,0.99,1.0,1.0
507,2019-08-31,7:35:13 PM.135,245.92,245.66,246.62,0.7,678.1,604.1,562.7,-0.62,-128.96,-238.8,450750,455400,22050,1.0,0.99,1.0,1.0
508,2019-08-31,7:35:43 PM.135,243.22,242.78,243.84,0.68,685.8,621.9,566.2,-190.34,-129.84,-239.7,451950,457200,27450,1.0,0.98,1.0,1.0
509,2019-08-31,7:36:13 PM.135,242.08,241.74,242.6,0.62,685.1,633.3,570.7,-6.18,-135.1,-246.34,451200,458700,73200,0.99,0.97,0.99,0.99
510,2019-08-31,7:36:43 PM.135,242.34,241.96,242.84,0.56,680.2,622.8,569.6,-108.34,-132.56,-243.3,448800,455100,50700,1.0,0.97,1.0,0.99
511,2019-08-31,7:37:13 PM.135,242.34,242.0,242.82,0.54,675.6,620.6,568.5,-90.38,-133.12,-243.9,446700,453000,54600,1.0,0.97,1.0,0.99
512,2019-08-31,7:37:43 PM.135,242.12,241.82,242.58,0.56,671.1,623.1,569.9,-6.1,-135.14,-246.2,445350,452400,71400,0.99,0.97,0.99,0.99
513,2019-08-31,7:38:13 PM.135,242.9,242.42,243.42,0.6,688.6,624.6,576.5,-271.66,-129.78,-239.9,455250,460200,26700,1.0,0.98,1.0,1.0
514,2019-08-31,7:38:43 PM.135,243.14,242.7,243.76,0.62,696.2,625.0,576.6,-358.8,-128.1,-237.98,458700,462900,13050,1.0,0.99,1.0,1.0
515,2019-08-31,7:39:13 PM.135,242.5,242.12,243.06,0.6,696.9,638.6,575.9,-148.32,-131.52,-242.16,459450,465000,42000,1.0,0.98,1.0,0.99
516,2019-08-31,7:39:43 PM.135,241.96,241.62,242.48,0.58,694.6,646.2,574.7,-4.26,-134.14,-245.44,458550,465000,63900,1.0,0.97,1.0,0.99
517,2019-08-31,7:40:13 PM.135,242.42,242.02,243.0,0.6,701.2,638.8,582.3,-213.22,-130.48,-240.94,462450,467400,33450,1.0,0.98,1.0,1.0
518,2019-08-31,7:40:43 PM.135,242.54,242.14,243.22,0.6,713.1,641.3,594.2,-356.92,-128.14,-238.4,470100,474150,16050,1.0,0.99,1.0,1.0
519,2019-08-31,7:41:13 PM.135,242.4,241.96,243.02,0.58,717.3,645.5,596.5,-359.34,-128.22,-238.56,472350,476400,16950,1.0,0.99,1.0,1.0
520,2019-08-31,7:41:43 PM.135,242.7,242.28,243.36,0.56,689.0,617.0,568.3,-349.62,-128.56,-238.32,451800,456150,16050,1.0,0.99,1.0,1.0
521,2019-08-31,7:42:13 PM.135,242.98,242.52,243.62,0.58,669.0,597.8,550.2,-354.02,-128.54,-237.94,438750,443100,13650,1.0,0.99,1.0,1.0
522,2019-08-31,7:42:43 PM.135,243.0,242.54,243.62,0.58,657.8,583.7,538.8,-358.68,-128.56,-237.72,429750,434100,12450,1.0,0.99,1.0,1.0
523,2019-08-31,7:43:13 PM.135,242.94,242.52,243.64,0.66,639.6,564.7,518.5,-358.4,-128.96,-237.14,415200,420300,10950,1.0,0.99,1.0,1.0
524,2019-08-31,7:43:43 PM.135,243.0,242.54,243.68,0.62,640.7,567.8,521.5,-358.34,-128.8,-237.44,417150,422100,11250,1.0,0.99,1.0,1.0
525,2019-08-31,7:44:13 PM.135,242.5,242.08,243.2,0.66,660.7,593.8,540.9,-175.78,-131.0,-240.16,430950,436800,29850,1.0,0.98,1.0,1.0
526,2019-08-31,7:44:43 PM.135,242.66,242.24,243.4,0.68,651.3,581.9,532.4,-354.6,-129.8,-238.4,424800,430050,18900,1.0,0.99,1.0,1.0
527,2019-08-31,7:45:13 PM.135,242.8,242.42,243.58,0.68,655.4,578.7,530.4,-334.94,-129.28,-237.62,424950,430200,14700,1.0,0.99,1.0,1.0
528,2019-08-31,7:45:43 PM.135,242.74,242.52,243.54,0.68,647.0,572.0,521.6,-356.06,-129.02,-237.14,419100,424500,11400,1.0,0.99,1.0,1.0
529,2019-08-31,7:46:13 PM.135,242.56,242.64,243.38,0.7,640.5,563.8,513.7,-279.52,-129.4,-237.58,413250,418950,13500,1.0,0.99,1.0,1.0
530,2019-08-31,7:46:43 PM.135,242.86,242.7,243.74,0.72,635.5,553.0,521.3,-1.2,-130.6,-238.84,411150,417150,25500,1.0,0.98,1.0,1.0
531,2019-08-31,7:47:13 PM.135,243.0,242.78,243.86,0.7,638.0,554.3,520.6,-77.42,-130.22,-238.44,412200,418050,22350,1.0,0.98,1.0,1.0
532,2019-08-31,7:47:43 PM.135,242.9,242.64,243.6,0.62,628.3,562.0,498.1,-114.82,-133.34,-241.68,405450,412200,40500,1.0,0.97,1.0,0.99
533,2019-08-31,7:48:13 PM.135,242.68,242.46,243.28,0.6,619.0,562.6,490.7,-3.66,-135.4,-244.4,400650,407850,55050,1.0,0.96,1.0,0.99
534,2019-08-31,7:48:43 PM.135,243.12,242.9,243.76,0.62,620.3,555.5,497.0,-192.52,-131.7,-240.48,402000,408600,30000,1.0,0.98,1.0,0.99
535,2019-08-31,7:49:13 PM.135,242.52,242.52,243.12,0.58,619.3,561.6,505.8,-6.76,-137.06,-246.92,402000,410700,72300,0.99,0.96,0.99,0.98
536,2019-08-31,7:49:43 PM.135,242.6,242.56,243.22,0.58,614.6,554.2,501.2,-57.64,-135.18,-244.64,399150,406800,57600,0.99,0.96,0.99,0.99
537,2019-08-31,7:50:13 PM.135,243.44,243.28,244.24,0.68,615.5,538.7,502.4,-298.62,-128.66,-236.6,399450,405150,9000,1.0,0.99,1.0,1.0
538,2019-08-31,7:50:43 PM.135,243.32,243.18,244.14,0.68,615.1,537.3,508.1,-151.22,-129.42,-237.52,400350,405750,16200,1.0,0.99,1.0,1.0
539,2019-08-31,7:51:13 PM.135,243.3,243.1,244.02,0.62,618.3,540.9,511.6,-48.34,-129.44,-237.94,403200,408150,18000,1.0,0.99,1.0,1.0
540,2019-08-31,7:51:43 PM.135,243.32,243.0,243.9,0.56,629.7,554.3,510.2,-192.68,-129.56,-238.66,408900,413850,18450,1.0,0.98,1.0,1.0
541,2019-08-31,7:52:13 PM.135,242.72,242.42,243.16,0.54,629.2,573.7,504.7,-3.96,-135.04,-245.36,409500,416100,58200,1.0,0.97,1.0,0.99
542,2019-08-31,7:52:43 PM.135,242.8,242.5,243.3,0.52,640.7,579.9,515.9,-56.18,-134.12,-244.48,416850,423300,53550,1.0,0.97,1.0,0.99
543,2019-08-31,7:53:13 PM.135,243.38,243.1,244.12,0.64,639.9,560.6,515.5,-358.28,-128.54,-237.26,414450,419550,9900,1.0,0.99,1.0,1.0
544,2019-08-31,7:53:43 PM.135,243.24,243.04,244.08,0.66,659.4,580.2,532.7,-356.44,-129.02,-237.96,427650,432900,14700,1.0,0.99,1.0,1.0
545,2019-08-31,7:54:13 PM.135,243.36,243.14,244.14,0.66,696.0,622.2,571.1,-354.44,-128.8,-239.16,456750,461550,19050,1.0,0.99,1.0,1.0
546,2019-08-31,7:54:43 PM.135,243.32,243.08,244.12,0.66,703.6,632.1,581.1,-335.64,-128.88,-239.36,463500,468150,20850,1.0,0.99,1.0,1.0
547,2019-08-31,7:55:13 PM.135,243.46,243.16,244.22,0.66,692.4,624.2,573.4,-349.7,-129.0,-239.24,457050,461850,20100,1.0,0.99,1.0,1.0
548,2019-08-31,7:55:43 PM.135,243.66,243.42,244.38,0.66,679.3,607.9,558.9,-358.72,-128.56,-238.36,446700,451500,14550,1.0,0.99,1.0,1.0
549,2019-08-31,7:56:13 PM.135,243.4,243.08,243.92,0.6,671.5,616.5,549.6,-84.36,-133.2,-243.74,442350,448800,50850,1.0,0.97,1.0,0.99
550,2019-08-31,7:56:43 PM.135,243.34,243.06,243.86,0.58,669.9,620.3,550.1,-4.1,-134.52,-245.74,442500,449400,63000,1.0,0.97,1.0,0.99
551,2019-08-31,7:57:13 PM.135,243.9,243.7,244.68,0.64,672.5,605.1,556.3,-191.08,-129.96,-240.06,443700,448950,26850,1.0,0.98,1.0,1.0
552,2019-08-31,7:57:43 PM.135,243.96,243.8,244.84,0.68,666.7,590.6,556.2,-29.56,-129.48,-239.14,439050,444150,24000,1.0,0.99,1.0,1.0
553,2019-08-31,7:58:13 PM.135,244.12,243.9,244.9,0.62,664.9,583.7,551.9,-129.44,-128.56,-238.2,436500,441300,16650,1.0,0.99,1.0,1.0
554,2019-08-31,7:58:43 PM.135,243.6,243.3,244.22,0.54,662.3,598.7,541.4,-107.52,-132.0,-242.7,435150,440700,42150,1.0,0.98,1.0,0.99
555,2019-08-31,7:59:13 PM.135,243.46,243.14,244.06,0.54,663.0,604.1,539.8,-3.8,-134.1,-244.98,435300,441600,58350,1.0,0.97,1.0,0.99
556,2019-08-31,7:59:43 PM.135,244.06,243.7,244.76,0.56,674.9,601.4,552.3,-254.56,-129.64,-239.9,442950,448050,25200,1.0,0.98,1.0,1.0
557,2019-08-31,8:00:13 PM.135,244.32,243.94,245.04,0.56,680.6,602.8,558.8,-356.56,-128.16,-238.04,447450,451800,13650,1.0,0.99,1.0,1.0
558,2019-08-31,8:00:43 PM.135,244.24,243.82,244.84,0.56,689.2,613.8,566.6,-352.16,-128.64,-238.76,453900,458250,17850,1.0,0.99,1.0,1.0
559,2019-08-31,8:01:13 PM.135,244.0,243.54,244.52,0.56,698.3,623.1,575.4,-345.38,-128.94,-239.46,459900,464400,21600,1.0,0.99,1.0,1.0
560,2019-08-31,8:01:43 PM.135,244.0,243.56,244.5,0.6,692.7,621.0,570.5,-245.4,-129.44,-239.82,456600,461250,24000,1.0,0.99,1.0,1.0
561,2019-08-31,8:02:13 PM.135,243.76,243.36,244.28,0.6,705.3,639.1,583.9,-85.66,-131.18,-242.12,465450,471150,40950,1.0,0.98,1.0,1.0
562,2019-08-31,8:02:43 PM.135,243.8,243.32,244.24,0.58,711.5,641.6,589.5,-1.5,-130.86,-241.9,469800,475050,38850,1.0,0.98,1.0,1.0
563,2019-08-31,8:03:13 PM.135,243.72,243.34,244.24,0.58,706.3,636.6,586.3,-1.42,-130.78,-241.78,466650,471600,37800,1.0,0.98,1.0,1.0
564,2019-08-31,8:03:43 PM.135,243.6,243.22,244.14,0.66,711.3,646.1,592.3,-1.4,-130.84,-241.8,471000,476400,38250,1.0,0.98,1.0,1.0
565,2019-08-31,8:04:13 PM.135,243.7,243.42,244.42,0.68,699.9,631.0,579.8,-55.94,-130.24,-240.44,462000,467250,30750,1.0,0.98,1.0,1.0
566,2019-08-31,8:04:43 PM.135,243.84,243.58,244.58,0.66,683.9,610.3,558.1,-344.98,-129.32,-238.88,448350,453450,19800,1.0,0.99,1.0,1.0
567,2019-08-31,8:05:13 PM.135,243.82,243.7,244.72,0.66,674.7,598.1,549.9,-359.2,-129.06,-238.34,441300,446400,16950,1.0,0.99,1.0,1.0
568,2019-08-31,8:05:43 PM.135,243.96,243.9,244.84,0.62,613.2,535.3,491.8,-288.2,-130.92,-239.18,395700,402150,23400,1.0,0.98,1.0,1.0
